ID,sex,race,educ,yob,hhincome2021,parent_edu
5317,female,nonblacknonhispanic,HS,1983,140250,HS
5318,female,hispanic,HS,1983,110564,less than HS
5319,female,nonblacknonhispanic,AA,1981,77012,HS
5320,female,nonblacknonhispanic,BA,1982,120000,HS
5321,male,nonblacknonhispanic,HS,1980,90000,Some college
5326,female,nonblacknonhispanic,HS,1984,87000,HS
5328,female,nonblacknonhispanic,GED,1983,0,BA or more
5329,male,nonblacknonhispanic,BA,1982,120700,Some college
5330,male,nonblacknonhispanic,BA,1984,105000,HS
5331,male,nonblacknonhispanic,HS,1981,65000,Some college
5332,male,nonblacknonhispanic,GED,1981,40257,BA or more
5334,female,nonblacknonhispanic,MA,1984,154531,BA or more
5336,male,nonblacknonhispanic,HS,1981,100000,HS
5338,female,nonblacknonhispanic,HS,1981,70000,less than HS
5340,female,nonblacknonhispanic,HS,1982,0,Some college
5342,male,nonblacknonhispanic,BA,1982,51000,Some college
5343,female,nonblacknonhispanic,AA,1984,78000,Some college
5345,male,nonblacknonhispanic,PhD,1980,332500,BA or more
5346,female,nonblacknonhispanic,MA,1983,88000,BA or more
5347,male,nonblacknonhispanic,PhD,1982,119857,HS
5349,male,nonblacknonhispanic,HS,1982,37500,HS
5350,male,nonblacknonhispanic,HS,1983,165000,HS
5352,male,nonblacknonhispanic,HS,1981,96100,HS
5353,male,nonblacknonhispanic,ProfD,1982,190000,Some college
5354,male,nonblacknonhispanic,HS,1983,62000,Some college
5355,male,nonblacknonhispanic,BA,1980,186000,BA or more
5356,male,nonblacknonhispanic,HS,1983,120020,BA or more
5357,male,nonblacknonhispanic,AA,1982,75000,HS
5358,female,nonblacknonhispanic,MA,1982,140000,BA or more
5359,female,nonblacknonhispanic,GED,1981,224000,HS
5361,female,nonblacknonhispanic,MA,1984,40000,BA or more
5363,male,nonblacknonhispanic,HS,1980,79843,BA or more
5364,male,nonblacknonhispanic,HS,1980,0,BA or more
5367,female,nonblacknonhispanic,HS,1983,151500,Some college
5368,male,nonblacknonhispanic,HS,1980,18050,HS
5369,female,nonblacknonhispanic,BA,1984,118750,BA or more
5371,male,nonblacknonhispanic,HS,1982,155000,Some college
5374,male,nonblacknonhispanic,GED,1984,0,Some college
5376,male,multi,GED,1984,14190,less than HS
5378,female,nonblacknonhispanic,GED,1984,25000,HS
5380,male,nonblacknonhispanic,BA,1981,99000,BA or more
5381,female,nonblacknonhispanic,BA,1983,127000,Some college
5382,female,nonblacknonhispanic,HS,1983,165000,Some college
5383,male,nonblacknonhispanic,AA,1981,125000,Some college
5385,male,nonblacknonhispanic,HS,1982,83286,BA or more
5387,female,multi,GED,1980,27057,HS
5388,female,nonblacknonhispanic,BA,1984,184000,Some college
5390,female,black,HS,1981,7500,Some college
5391,male,nonblacknonhispanic,BA,1980,96000,BA or more
5392,female,nonblacknonhispanic,HS,1984,130000,BA or more
5393,male,nonblacknonhispanic,HS,1981,73100,HS
5394,female,nonblacknonhispanic,BA,1983,120000,HS
5396,male,hispanic,GED,1980,125000,Some college
5397,female,hispanic,HS,1982,85000,Some college
5399,female,nonblacknonhispanic,MA,1980,99500,Some college
5402,female,nonblacknonhispanic,HS,1983,75000,HS
5403,female,nonblacknonhispanic,GED,1980,70000,Some college
5404,female,nonblacknonhispanic,HS,1983,62000,Some college
5407,male,nonblacknonhispanic,BA,1983,162000,BA or more
5408,male,nonblacknonhispanic,BA,1981,140100,BA or more
5409,male,nonblacknonhispanic,HS,1982,100000,BA or more
5410,female,nonblacknonhispanic,MA,1984,117000,BA or more
5411,female,nonblacknonhispanic,HS,1982,52060,Some college
5412,female,nonblacknonhispanic,BA,1982,165229,Some college
5413,female,nonblacknonhispanic,MA,1982,231000,BA or more
5415,male,nonblacknonhispanic,AA,1983,130000,HS
5417,male,multi,GED,1980,42929,BA or more
5418,female,nonblacknonhispanic,HS,1981,173000,Some college
5421,female,nonblacknonhispanic,BA,1982,108971,Some college
5422,female,nonblacknonhispanic,HS,1983,25000,Some college
5424,female,hispanic,HS,1983,73967,less than HS
5425,female,nonblacknonhispanic,AA,1980,105000,HS
5427,male,nonblacknonhispanic,HS,1981,75300,HS
5428,male,nonblacknonhispanic,AA,1984,62515,HS
5429,male,nonblacknonhispanic,HS,1981,98823,BA or more
5432,female,nonblacknonhispanic,HS,1983,25000,HS
5433,male,nonblacknonhispanic,AA,1981,84000,Some college
5434,male,nonblacknonhispanic,BA,1981,139000,HS
5435,male,nonblacknonhispanic,HS,1982,65000,less than HS
5436,male,nonblacknonhispanic,GED,1982,100182,less than HS
5437,male,nonblacknonhispanic,HS,1984,151000,less than HS
5438,male,nonblacknonhispanic,AA,1983,78098,HS
5439,male,nonblacknonhispanic,MA,1980,199478,BA or more
5440,male,nonblacknonhispanic,HS,1984,63000,BA or more
5441,male,nonblacknonhispanic,AA,1980,160000,HS
5442,male,nonblacknonhispanic,AA,1984,141000,HS
5443,male,nonblacknonhispanic,HS,1982,105000,HS
5444,female,nonblacknonhispanic,AA,1983,83000,HS
5448,female,nonblacknonhispanic,HS,1982,49000,HS
5449,male,nonblacknonhispanic,BA,1983,180000,HS
5450,male,nonblacknonhispanic,HS,1981,86000,HS
5451,female,nonblacknonhispanic,HS,1980,84286,HS
5452,female,nonblacknonhispanic,BA,1983,76600,HS
5453,male,nonblacknonhispanic,AA,1984,60500,HS
5454,female,nonblacknonhispanic,MA,1983,163000,HS
5456,female,hispanic,GED,1982,104250,less than HS
5457,female,nonblacknonhispanic,HS,1984,67000,HS
5458,male,nonblacknonhispanic,HS,1984,135000,HS
5459,male,nonblacknonhispanic,GED,1982,53000,HS
5460,female,nonblacknonhispanic,HS,1983,70774,HS
5461,male,hispanic,None,1982,20000,HS
5463,female,nonblacknonhispanic,HS,1983,67300,HS
5465,female,multi,None,1980,7600,less than HS
5466,female,multi,GED,1981,62000,less than HS
5467,female,multi,AA,1983,49500,less than HS
5468,female,nonblacknonhispanic,HS,1980,113000,Some college
5471,male,hispanic,HS,1981,46929,HS
5472,female,hispanic,GED,1982,20000,HS
5478,female,nonblacknonhispanic,AA,1983,142625,Some college
5480,female,nonblacknonhispanic,BA,1984,213000,Some college
5481,male,nonblacknonhispanic,MA,1980,269500,Some college
5482,female,nonblacknonhispanic,MA,1982,126000,Some college
5483,male,nonblacknonhispanic,AA,1984,129500,Some college
5484,male,nonblacknonhispanic,HS,1980,145000,Some college
5485,female,nonblacknonhispanic,AA,1983,45250,Some college
5487,female,nonblacknonhispanic,HS,1980,75000,HS
5489,female,nonblacknonhispanic,HS,1984,70000,HS
5490,female,nonblacknonhispanic,BA,1984,74000,Some college
5492,male,nonblacknonhispanic,AA,1980,90000,Some college
5493,female,nonblacknonhispanic,GED,1981,37500,HS
5496,female,nonblacknonhispanic,MA,1981,101000,Some college
5497,male,nonblacknonhispanic,HS,1981,238000,HS
5498,female,nonblacknonhispanic,HS,1981,104250,HS
5499,male,nonblacknonhispanic,GED,1984,50000,HS
5500,male,nonblacknonhispanic,HS,1984,0,BA or more
5501,female,nonblacknonhispanic,HS,1982,70000,less than HS
5502,male,nonblacknonhispanic,HS,1981,136676,HS
5503,female,nonblacknonhispanic,AA,1982,90554,HS
5504,female,nonblacknonhispanic,HS,1984,80150,HS
5506,female,nonblacknonhispanic,HS,1980,55200,HS
5508,female,nonblacknonhispanic,HS,1983,112500,HS
5511,male,nonblacknonhispanic,HS,1982,0,Some college
5512,male,nonblacknonhispanic,HS,1980,82843,Some college
5515,male,nonblacknonhispanic,HS,1982,81750,HS
5516,male,nonblacknonhispanic,HS,1983,0,less than HS
5518,male,nonblacknonhispanic,HS,1980,0,less than HS
5519,male,nonblacknonhispanic,GED,1984,65000,less than HS
5520,male,nonblacknonhispanic,AA,1983,98993,HS
5522,male,nonblacknonhispanic,HS,1980,78000,HS
5523,male,nonblacknonhispanic,AA,1983,130000,HS
5526,female,nonblacknonhispanic,AA,1984,32750,HS
5528,female,nonblacknonhispanic,MA,1980,128500,HS
5529,male,nonblacknonhispanic,HS,1984,125000,HS
5532,male,nonblacknonhispanic,HS,1982,95000,HS
5533,male,nonblacknonhispanic,HS,1984,0,BA or more
5534,female,nonblacknonhispanic,AA,1984,180000,HS
5535,female,nonblacknonhispanic,HS,1984,73287,HS
5536,male,hispanic,AA,1982,215050,BA or more
5537,male,hispanic,HS,1983,69153,BA or more
5538,male,nonblacknonhispanic,HS,1982,120000,HS
5539,male,nonblacknonhispanic,MA,1984,170000,BA or more
5540,female,nonblacknonhispanic,HS,1983,118000,BA or more
5541,male,nonblacknonhispanic,ProfD,1980,599728,BA or more
5542,male,nonblacknonhispanic,MA,1984,135400,BA or more
5543,female,nonblacknonhispanic,HS,1981,213750,Some college
5544,female,nonblacknonhispanic,BA,1983,205010,BA or more
5545,male,nonblacknonhispanic,HS,1983,197000,BA or more
5546,male,nonblacknonhispanic,HS,1984,25000,Some college
5547,male,nonblacknonhispanic,HS,1980,66640,HS
5548,female,nonblacknonhispanic,GED,1981,21000,less than HS
5549,male,nonblacknonhispanic,HS,1982,170000,less than HS
5554,male,black,BA,1984,105000,HS
5556,male,nonblacknonhispanic,GED,1981,54000,Some college
5557,male,nonblacknonhispanic,GED,1980,50000,HS
5558,female,black,HS,1980,32000,Some college
5560,female,black,HS,1981,75500,BA or more
5562,female,nonblacknonhispanic,BA,1983,95000,BA or more
5563,female,nonblacknonhispanic,HS,1981,10000,less than HS
5564,female,nonblacknonhispanic,None,1982,20000,less than HS
5566,male,nonblacknonhispanic,HS,1984,110000,Some college
5568,male,black,HS,1983,42000,HS
5569,male,black,AA,1982,30000,HS
5570,female,nonblacknonhispanic,HS,1983,17500,BA or more
5571,female,nonblacknonhispanic,AA,1981,105000,BA or more
5572,female,black,GED,1982,25000,less than HS
5573,female,black,HS,1980,105555,HS
5574,male,black,HS,1983,33800,HS
5575,female,black,MA,1983,58309,HS
5576,female,black,HS,1983,62000,Some college
5577,male,black,GED,1984,93000,HS
5578,female,black,BA,1984,123000,Some college
5579,male,nonblacknonhispanic,HS,1982,142000,Some college
5581,male,nonblacknonhispanic,MA,1981,63000,Some college
5584,female,nonblacknonhispanic,HS,1982,82606,HS
5585,female,nonblacknonhispanic,HS,1981,26654,HS
5589,female,black,AA,1983,52600,BA or more
5590,female,black,HS,1980,73000,HS
5591,male,black,HS,1984,60000,Some college
5592,male,black,HS,1980,2396,HS
5593,male,black,HS,1982,20000,HS
5594,female,nonblacknonhispanic,BA,1984,79200,less than HS
5595,male,nonblacknonhispanic,BA,1980,158000,Some college
5596,male,black,HS,1983,25000,Some college
5598,male,black,HS,1981,20600,HS
5599,male,black,HS,1983,0,HS
5601,female,black,HS,1980,40000,HS
5602,male,black,HS,1980,40000,HS
5605,male,black,HS,1984,0,BA or more
5606,female,nonblacknonhispanic,HS,1983,36000,less than HS
5607,male,black,HS,1984,110507,HS
5608,female,black,BA,1981,19000,HS
5609,male,black,HS,1981,14186,Some college
5610,female,black,PhD,1983,70040,BA or more
5612,male,black,HS,1982,92000,HS
5613,female,black,BA,1981,34000,HS
5614,male,nonblacknonhispanic,HS,1982,44160,BA or more
5615,female,nonblacknonhispanic,MA,1981,43000,BA or more
5616,female,nonblacknonhispanic,HS,1983,145000,BA or more
5617,male,nonblacknonhispanic,HS,1984,94000,HS
5620,female,nonblacknonhispanic,BA,1983,93000,HS
5622,female,black,BA,1984,0,HS
5623,female,black,HS,1982,0,HS
5624,female,black,HS,1980,25000,BA or more
5625,female,black,BA,1981,127500,HS
5627,male,black,None,1981,0,HS
5628,female,black,HS,1982,40000,Some college
5629,male,black,HS,1983,68543,HS
5632,female,black,HS,1983,25000,Some college
5633,female,black,BA,1980,99640,HS
5634,female,black,HS,1983,36000,HS
5637,female,black,HS,1980,40032,HS
5638,female,black,HS,1981,108714,HS
5639,male,black,HS,1982,93000,HS
5640,male,black,HS,1983,130000,HS
5641,female,nonblacknonhispanic,HS,1980,135000,HS
5643,male,nonblacknonhispanic,HS,1983,85000,Some college
5644,female,nonblacknonhispanic,MA,1980,235050,BA or more
5645,female,nonblacknonhispanic,AA,1983,72429,HS
5646,female,nonblacknonhispanic,BA,1983,32579,Some college
5647,female,nonblacknonhispanic,HS,1982,95000,Some college
5648,female,nonblacknonhispanic,GED,1981,109914,BA or more
5649,female,nonblacknonhispanic,BA,1983,143000,BA or more
5652,male,hispanic,MA,1982,80000,HS
5653,female,black,GED,1981,0,HS
5654,male,nonblacknonhispanic,MA,1983,170000,BA or more
5655,female,nonblacknonhispanic,GED,1984,0,HS
5656,female,nonblacknonhispanic,HS,1981,75000,HS
5657,male,nonblacknonhispanic,BA,1980,75500,HS
5658,male,nonblacknonhispanic,HS,1980,154000,less than HS
5659,female,nonblacknonhispanic,HS,1982,0,less than HS
5663,female,nonblacknonhispanic,GED,1980,56204,less than HS
5669,male,nonblacknonhispanic,HS,1982,0,BA or more
5670,male,nonblacknonhispanic,BA,1984,78390,BA or more
5671,male,nonblacknonhispanic,BA,1984,158000,BA or more
5672,female,nonblacknonhispanic,AA,1982,230000,BA or more
5673,male,hispanic,HS,1982,102000,BA or more
5675,male,nonblacknonhispanic,GED,1984,35000,BA or more
5676,male,nonblacknonhispanic,MA,1980,71750,BA or more
5677,female,black,BA,1983,282000,HS
5678,male,nonblacknonhispanic,AA,1984,257500,Some college
5680,male,nonblacknonhispanic,HS,1981,55000,Some college
5681,female,nonblacknonhispanic,HS,1983,59000,Some college
5682,male,nonblacknonhispanic,HS,1981,105000,HS
5683,female,nonblacknonhispanic,HS,1984,25500,HS
5686,female,nonblacknonhispanic,HS,1984,2500,HS
5687,male,nonblacknonhispanic,None,1980,70000,HS
5688,female,nonblacknonhispanic,None,1981,71000,less than HS
5689,male,nonblacknonhispanic,GED,1982,185000,less than HS
5691,female,nonblacknonhispanic,HS,1982,15000,HS
5692,male,nonblacknonhispanic,HS,1980,61000,less than HS
5694,female,nonblacknonhispanic,None,1984,39024,less than HS
5695,female,nonblacknonhispanic,HS,1981,80000,less than HS
5696,male,nonblacknonhispanic,None,1982,17500,less than HS
5697,female,nonblacknonhispanic,MA,1981,112500,BA or more
5698,male,nonblacknonhispanic,AA,1981,45000,BA or more
5699,male,nonblacknonhispanic,HS,1980,72000,less than HS
5700,female,nonblacknonhispanic,HS,1984,18545,less than HS
5701,male,nonblacknonhispanic,HS,1983,50800,less than HS
5702,female,nonblacknonhispanic,HS,1983,65000,HS
5703,male,nonblacknonhispanic,HS,1983,88400,HS
5704,male,nonblacknonhispanic,HS,1983,55000,HS
5705,female,nonblacknonhispanic,BA,1980,110000,BA or more
5706,female,nonblacknonhispanic,BA,1982,599728,BA or more
5708,female,nonblacknonhispanic,MA,1983,117143,HS
5710,female,nonblacknonhispanic,MA,1982,149000,BA or more
5711,female,nonblacknonhispanic,MA,1980,167500,Some college
5712,female,nonblacknonhispanic,HS,1983,15000,less than HS
5713,male,nonblacknonhispanic,BA,1980,25000,BA or more
5714,female,nonblacknonhispanic,BA,1983,55000,BA or more
5715,male,nonblacknonhispanic,HS,1980,25000,HS
5716,male,black,GED,1982,50000,less than HS
5717,female,nonblacknonhispanic,HS,1983,0,HS
5718,female,nonblacknonhispanic,HS,1981,25000,less than HS
5720,female,nonblacknonhispanic,HS,1984,57201,HS
5722,female,nonblacknonhispanic,MA,1981,82000,HS
5723,male,nonblacknonhispanic,BA,1982,140000,BA or more
5724,male,black,BA,1981,70000,Some college
5725,female,black,AA,1981,138400,Some college
5726,male,black,GED,1982,55000,HS
5727,female,black,None,1984,0,HS
5729,male,nonblacknonhispanic,HS,1980,50000,HS
5730,male,hispanic,HS,1982,30000,HS
5731,male,nonblacknonhispanic,HS,1982,95000,less than HS
5732,female,nonblacknonhispanic,GED,1984,33000,HS
5733,female,black,BA,1983,50000,HS
5734,male,black,HS,1984,5057,HS
5735,female,nonblacknonhispanic,None,1981,21000,less than HS
5736,male,nonblacknonhispanic,HS,1983,57000,HS
5738,female,nonblacknonhispanic,BA,1982,39400,Some college
5739,female,nonblacknonhispanic,BA,1984,251200,HS
5740,female,nonblacknonhispanic,HS,1984,36000,HS
5741,female,nonblacknonhispanic,BA,1984,82000,HS
5743,male,nonblacknonhispanic,BA,1981,220000,HS
5744,male,nonblacknonhispanic,AA,1983,145000,HS
5745,female,black,BA,1980,0,HS
5747,male,nonblacknonhispanic,HS,1981,0,HS
5749,male,nonblacknonhispanic,GED,1984,58000,Some college
5751,male,nonblacknonhispanic,HS,1983,110000,HS
5753,female,nonblacknonhispanic,GED,1984,59500,Some college
5755,male,black,HS,1981,81000,HS
5757,female,nonblacknonhispanic,BA,1981,44000,HS
5760,male,black,AA,1983,35000,Some college
5762,female,black,HS,1983,60000,HS
5763,female,black,MA,1981,66457,HS
5766,male,black,HS,1984,88000,BA or more
5769,male,black,MA,1981,150000,Some college
5770,female,black,HS,1981,7500,HS
5771,male,black,HS,1980,140000,Some college
5772,female,black,BA,1982,161000,Some college
5773,female,black,HS,1984,47500,less than HS
5774,male,black,None,1983,0,less than HS
5775,female,nonblacknonhispanic,None,1980,8500,Some college
5776,male,nonblacknonhispanic,HS,1982,155000,Some college
5777,male,nonblacknonhispanic,AA,1984,169000,BA or more
5778,female,nonblacknonhispanic,BA,1984,8829,Some college
5779,male,nonblacknonhispanic,BA,1982,181500,Some college
5780,male,black,None,1984,0,HS
5781,male,black,None,1980,95000,HS
5783,female,nonblacknonhispanic,BA,1982,105000,Some college
5784,male,nonblacknonhispanic,HS,1984,60000,BA or more
5785,female,nonblacknonhispanic,HS,1980,90229,BA or more
5786,male,black,HS,1981,89000,less than HS
5790,male,nonblacknonhispanic,MA,1980,110000,BA or more
5791,male,nonblacknonhispanic,HS,1982,25143,less than HS
5792,female,nonblacknonhispanic,None,1984,0,less than HS
5793,male,nonblacknonhispanic,HS,1981,105000,Some college
5794,male,nonblacknonhispanic,BA,1983,125000,BA or more
5795,male,nonblacknonhispanic,BA,1980,67015,BA or more
5799,female,nonblacknonhispanic,AA,1980,100000,Some college
5800,female,nonblacknonhispanic,GED,1983,74000,Some college
5803,female,nonblacknonhispanic,GED,1983,198000,Some college
5804,male,black,HS,1983,65000,Some college
5805,male,black,HS,1984,80000,Some college
5806,male,black,HS,1984,130000,Some college
5807,female,black,HS,1982,35000,Some college
5808,female,black,AA,1981,86000,HS
5809,male,black,HS,1982,95000,HS
5811,female,nonblacknonhispanic,GED,1982,2084,HS
5814,female,black,None,1980,17500,less than HS
5817,male,black,GED,1984,12020,Some college
5818,female,black,HS,1980,85346,HS
5819,female,black,HS,1982,0,HS
5820,female,black,None,1984,10000,HS
5824,female,black,GED,1983,28000,less than HS
5825,male,black,None,1984,0,less than HS
5826,female,black,AA,1984,10000,HS
5827,female,black,BA,1980,120953,HS
5828,male,black,GED,1982,7500,HS
5830,female,black,None,1982,10490,HS
5831,male,black,HS,1980,7500,less than HS
5832,female,nonblacknonhispanic,BA,1981,86000,BA or more
5833,male,black,GED,1981,25000,BA or more
5834,female,black,HS,1984,39500,Some college
5836,female,nonblacknonhispanic,AA,1980,58000,Some college
5837,male,nonblacknonhispanic,HS,1983,35000,Some college
5838,male,nonblacknonhispanic,MA,1981,191000,BA or more
5839,female,nonblacknonhispanic,MA,1982,85000,BA or more
5840,female,black,MA,1981,130000,Some college
5841,male,black,GED,1981,0,BA or more
5843,female,black,HS,1982,74000,BA or more
5844,female,black,AA,1983,17500,HS
5845,female,black,GED,1983,14000,HS
5847,male,black,HS,1980,35000,HS
5849,male,black,GED,1982,0,HS
5851,female,black,HS,1981,20000,less than HS
5852,male,black,None,1982,0,less than HS
5853,female,black,HS,1982,0,HS
